Gene stable ID	Gene name
AGAP009506	
AGAP009507	
AGAP009508	RpL9
AGAP009509	PIWI
AGAP009510	
AGAP009511	
AGAP009512	
AGAP009513	
AGAP009514	GPRGBB3
AGAP009515	REL1
AGAP009516	
AGAP009517	
AGAP009518	
AGAP009519	Or2
AGAP009520	Or10
AGAP009521	
AGAP009522	
AGAP009523	
AGAP009524	
AGAP009525	
AGAP009526	
AGAP009527	
AGAP009528	
AGAP028647	
AGAP009531	
AGAP009532	
AGAP009533	
AGAP009534	
AGAP009535	
AGAP009536	
AGAP009537	
AGAP009538	
AGAP009539	
AGAP009540	
AGAP009541	
AGAP009542	
AGAP009543	
AGAP009544	
AGAP009545	
AGAP009546	
AGAP009547	
AGAP009548	
AGAP009549	
AGAP009550	
AGAP009551	
AGAP009552	
AGAP009553	
AGAP009554	
AGAP009555	
AGAP009556	
AGAP009557	
AGAP009558	
AGAP009559	
AGAP009560	
AGAP009561	
AGAP009562	
AGAP009563	
AGAP009564	
AGAP009565	
AGAP009566	
AGAP009567	
AGAP009568	
AGAP009569	
AGAP009570	
AGAP009571	
AGAP009572	RpS15a-2
AGAP009573	
AGAP009574	
AGAP009575	
AGAP009576	
AGAP009577	
AGAP009578	
AGAP009579	
AGAP009580	
AGAP009581	
AGAP009582	
AGAP009583	
AGAP009584	TRX1
AGAP009585	
AGAP009586	
AGAP009587	
AGAP009588	
AGAP009589	
AGAP009590	
AGAP009591	
AGAP009592	
AGAP009593	
AGAP009594	
AGAP009595	
AGAP009596	
AGAP009597	
AGAP009598	
AGAP009599	
AGAP009600	
AGAP009601	
AGAP009602	
AGAP009603	
AGAP009604	
AGAP009605	
AGAP009606	
AGAP009607	
AGAP009608	
AGAP009609	
AGAP009610	
AGAP009611	
AGAP009612	
AGAP009613	
AGAP009614	
AGAP009615	
AGAP009616	
AGAP009617	
AGAP009618	
AGAP009619	
AGAP009620	
AGAP009621	
AGAP009622	
AGAP009623	
AGAP009624	CTPsyn
AGAP009625	
AGAP009626	
AGAP028450	
AGAP009627	
AGAP009628	
AGAP009629	OBP5
AGAP009630	
AGAP009631	
AGAP009632	
AGAP009633	
AGAP009634	
AGAP009635	
AGAP009636	
AGAP009637	
AGAP009638	
AGAP009639	
AGAP009640	Or1
AGAP009641	
AGAP009642	
AGAP009643	
AGAP009644	
AGAP009645	
AGAP009646	
AGAP009647	
AGAP009648	
AGAP009649	
AGAP009650	
AGAP009651	
AGAP009652	
AGAP009653	
AGAP009654	
AGAP009655	
AGAP009656	
AGAP009657	
AGAP009658	
AGAP009659	
AGAP009660	
AGAP009661	GPRNNB2
AGAP009662	
AGAP009664	
AGAP009665	
AGAP009666	
AGAP009667	
AGAP009668	
AGAP009669	
AGAP009670	SRPN4
AGAP009671	
AGAP009672	
AGAP009673	
AGAP009674	
AGAP009675	
AGAP028645	
AGAP028646	ANCE3
AGAP028644	
AGAP009680	
AGAP009681	
AGAP009682	
AGAP009683	
AGAP009684	
AGAP009685	
AGAP009686	
AGAP009687	
AGAP009688	
AGAP009690	
AGAP009691	
AGAP009692	
AGAP009693	
AGAP009694	
AGAP009695	
AGAP009696	CYP325C3
AGAP009697	
AGAP009699	
AGAP009700	
AGAP009701	
AGAP009702	
AGAP009703	
AGAP009704	Or68
AGAP009705	Or69
AGAP009706	Or70
AGAP009707	Or71
AGAP009708	
AGAP009709	
AGAP009710	
AGAP009711	
AGAP028643	
AGAP009714	
AGAP009715	
AGAP009716	
AGAP009717	
AGAP009718	Or72
AGAP009719	Or73
AGAP009720	Or74
AGAP009721	
AGAP009722	
AGAP009723	
AGAP009724	
AGAP009725	
AGAP009726	
AGAP009727	
AGAP009728	
AGAP009729	CCAP
AGAP009730	
AGAP009731	
AGAP009732	
AGAP009733	
AGAP009734	
AGAP009735	
AGAP009736	
AGAP009737	
AGAP009738	GRX3
AGAP009739	
AGAP009740	
AGAP009741	
AGAP009742	
AGAP009743	
AGAP009744	
AGAP009745	
AGAP009746	
AGAP009747	
AGAP028641	
AGAP028642	
AGAP028640	
AGAP009750	
AGAP009751	ANCE2
AGAP028639	
AGAP028638	
AGAP009754	ANCE4
AGAP009755	ANCE5
AGAP009756	ANCE6
AGAP009757	ANCE7
AGAP009758	CPLCP11
AGAP009759	CPLCP12
AGAP009760	
AGAP009761	
AGAP009762	
AGAP009763	
AGAP009764	
AGAP009765	
AGAP009766	
AGAP009768	
AGAP009769	
AGAP009770	GPRCAL1
AGAP009771	
AGAP009772	
AGAP009773	
AGAP009774	
AGAP009775	
AGAP009776	
AGAP009777	
AGAP009778	
AGAP009779	
AGAP009780	
AGAP009781	loqs
AGAP009782	
AGAP009783	
AGAP009784	
AGAP009785	
AGAP009786	
AGAP009787	
AGAP009788	
AGAP009789	
AGAP009790	CPAP3-B
AGAP009791	Nep1
AGAP009792	
AGAP009793	
AGAP009794	
AGAP009795	
AGAP009796	
AGAP009797	
AGAP009798	
AGAP009799	ABCC13
AGAP009800	
AGAP009801	
AGAP009802	Gr12
AGAP009803	Gr11
AGAP009804	Gr10
AGAP009805	Gr9
AGAP009806	
AGAP009807	
AGAP009808	
AGAP009809	
AGAP009810	
AGAP009811	
AGAP009812	
AGAP028637	
AGAP028636	
AGAP009815	
AGAP009816	
AGAP009817	
AGAP009818	
AGAP009819	
AGAP009820	
AGAP009821	
AGAP009822	
AGAP009823	
AGAP009824	
AGAP009825	
AGAP009826	
AGAP009827	
AGAP009828	
AGAP009829	
AGAP009830	
AGAP009831	
AGAP009833	
AGAP009834	
AGAP009835	ABCC14
AGAP009836	
AGAP009837	
AGAP009838	
AGAP009839	
AGAP009840	
AGAP009841	
AGAP009842	
AGAP009843	
AGAP009845	
AGAP009846	
AGAP009847	
AGAP009848	
AGAP009849	
AGAP009850	ABCG7
AGAP009851	
AGAP009852	
AGAP009853	Gr5
AGAP009854	Gr6
AGAP009856	Gr8
AGAP009857	Gr4
AGAP009858	Gr3
AGAP009859	
AGAP009860	
AGAP009861	
AGAP009862	
AGAP009863	
AGAP009864	
AGAP009865	
AGAP009866	
AGAP009867	
AGAP009868	CPR73
AGAP009869	CPR74
AGAP009871	CPR75
AGAP009872	CPR133
AGAP009874	CPR76
AGAP009875	CPR77
AGAP009876	CPR78
AGAP009878	CPR80
AGAP009879	CPR81
AGAP009880	
AGAP009881	
AGAP009882	
AGAP009883	
AGAP009884	
AGAP009885	
AGAP009886	Med15
AGAP009887	
AGAP009888	
AGAP009889	
AGAP009890	
AGAP009891	
AGAP009893	
AGAP028635	
AGAP009896	
AGAP009897	
AGAP009898	
AGAP009899	
AGAP009901	
AGAP009902	
AGAP009903	
AGAP009904	
AGAP009905	
AGAP009906	
AGAP009907	
AGAP009908	mRpL13
AGAP009909	
AGAP009910	
AGAP009911	
AGAP009912	
AGAP009913	
AGAP009914	
AGAP009915	
AGAP009916	
AGAP009917	
AGAP009918	
AGAP009919	
AGAP009920	RpL37a
AGAP009921	
AGAP009922	
AGAP009923	
AGAP009924	
AGAP009925	
AGAP009926	
AGAP009927	
AGAP009928	
AGAP009929	
AGAP009930	
AGAP009931	
AGAP009932	
AGAP009933	
AGAP009934	
AGAP009935	
AGAP009936	
AGAP009937	
AGAP009938	
AGAP009939	
AGAP009940	
AGAP009941	
AGAP009942	
AGAP009943	
AGAP009944	
AGAP009945	
AGAP009946	GSTMS3
AGAP009947	
AGAP009948	
AGAP009949	
AGAP009950	
AGAP009951	
AGAP009952	
AGAP009953	
AGAP009954	
AGAP009955	
AGAP009956	
AGAP009957	
AGAP009958	
AGAP009959	
AGAP009960	
AGAP009961	
AGAP009962	
AGAP009963	
AGAP009964	
AGAP009965	
AGAP009966	
AGAP009967	
AGAP009968	
AGAP009969	
AGAP009970	
AGAP009971	
AGAP009972	
AGAP009973	
AGAP009974	AAPP
AGAP009975	
AGAP028634	EcR
AGAP028633	
AGAP009979	
AGAP009980	
AGAP009981	
AGAP009982	
AGAP009983	
AGAP009984	
AGAP009985	
AGAP009986	
AGAP009987	
AGAP009988	
AGAP009989	
AGAP009990	
AGAP009991	
AGAP009992	
AGAP009993	
AGAP009994	
AGAP009995	
AGAP008071	
AGAP009996	
AGAP009997	
AGAP009998	RpS11
AGAP009999	Gr22
AGAP010000	
AGAP010001	
AGAP010002	
AGAP010003	
AGAP010004	
AGAP010005	
AGAP010006	
AGAP010007	
AGAP010008	
AGAP010009	
AGAP010010	
AGAP010011	
AGAP010012	
AGAP010013	
AGAP010014	
AGAP010015	
AGAP010016	
AGAP010017	
AGAP010018	
AGAP010019	
AGAP010020	
AGAP010021	
AGAP010022	
AGAP010023	
AGAP010024	
AGAP010025	
AGAP010026	
AGAP010027	
AGAP010028	
AGAP010029	
AGAP010030	
AGAP010031	
AGAP010032	
AGAP010033	
AGAP010034	Med6
AGAP010035	
AGAP010036	
AGAP010037	
AGAP010038	
AGAP010039	NADH_dehyd
AGAP010040	
AGAP010041	
AGAP010042	
AGAP010043	
AGAP010044	
AGAP010045	
AGAP010046	
AGAP010047	
AGAP010048	
AGAP010049	
AGAP010050	
AGAP010051	
AGAP010052	
AGAP010053	
AGAP010054	
AGAP010055	
AGAP010056	
AGAP010057	
AGAP010058	
AGAP010059	
AGAP010060	
AGAP010061	
AGAP010062	
AGAP010063	
AGAP010064	
AGAP010065	RpL12
AGAP010066	
AGAP010067	
AGAP010068	
AGAP010069	
AGAP010070	
AGAP010071	
AGAP010072	
AGAP010073	
AGAP010074	
AGAP010075	
AGAP010076	
AGAP010077	CYP303A1
AGAP010078	
AGAP010079	
AGAP010080	
AGAP010081	
AGAP010082	
AGAP010084	
AGAP010085	
AGAP010086	
AGAP010087	
AGAP010088	
AGAP010089	GPROP9
AGAP013760	
AGAP010286	
AGAP010268	
AGAP010263	
AGAP010184	
AGAP010094	
AGAP010095	CPR82
AGAP010096	
AGAP010097	CPR107
AGAP010098	CPR83
AGAP010099	CPR108
AGAP010100	CPR84
AGAP010101	CPR85
AGAP010103	CPR86
AGAP010104	CPR87
AGAP010105	CPR88
AGAP010106	CPR89
AGAP010107	CPR90
AGAP010108	CPR91
AGAP010109	CPR150
AGAP010110	
AGAP010111	
AGAP010112	CPR92
AGAP010113	CPR93
AGAP010114	CPR94
AGAP010115	
AGAP010116	CPR109
AGAP010117	CPR95
AGAP010118	
AGAP010119	CPR96
AGAP010120	CPR97
AGAP010121	CPR149
AGAP010122	CPR132
AGAP010123	CPR131
AGAP010124	CPR98
AGAP010125	
AGAP010126	CPR142
AGAP010127	CPR99
AGAP010128	CPR100
AGAP010129	
AGAP010130	
AGAP010131	
AGAP010133	SCRBQ2
AGAP010134	
AGAP010135	
AGAP010136	
AGAP010137	
AGAP010138	
AGAP010139	
AGAP010140	
AGAP010141	
AGAP010142	Dat
AGAP010143	
AGAP010144	
AGAP010145	
AGAP010146	
AGAP010147	
AGAP010148	
AGAP010149	
AGAP010150	
AGAP010151	
AGAP009466	ABCG8
AGAP009424	
AGAP009341	
AGAP009293	
AGAP010156	
AGAP010157	Ast2
AGAP010158	
AGAP010159	
AGAP010160	
AGAP010161	
AGAP010162	
AGAP010163	RpL38
AGAP013737	
AGAP010164	whd
AGAP010165	
AGAP010166	
AGAP010167	
AGAP010168	
AGAP007996	
AGAP010170	
AGAP010171	
AGAP010172	
AGAP010173	Rack1
AGAP010174	
AGAP010175	
AGAP010176	
AGAP010177	
AGAP010178	
AGAP010179	
AGAP010180	
AGAP010181	
AGAP010182	
AGAP010183	
AGAP009273	
AGAP009251	
AGAP010186	
AGAP010187	
AGAP010188	
AGAP010189	
AGAP010190	
AGAP010191	
AGAP010192	
AGAP010193	CTLGA3
AGAP010194	
AGAP010195	Gr33
AGAP013742	
AGAP010197	
AGAP010198	
AGAP010199	
AGAP010200	
AGAP010201	
AGAP010202	
AGAP010203	
AGAP010204	
AGAP010205	
AGAP010206	
AGAP010207	
AGAP010208	
AGAP010209	
AGAP010210	
AGAP010211	
AGAP010212	
AGAP010213	
AGAP010214	
AGAP010215	
AGAP010216	RpL25
AGAP010217	
AGAP010218	
AGAP010219	
AGAP013758	
AGAP010220	
AGAP010221	
AGAP010222	
AGAP010223	
AGAP010224	
AGAP010225	
AGAP010226	
AGAP010227	
AGAP010228	
AGAP010229	
AGAP010230	
AGAP010231	
AGAP010232	
AGAP010233	
AGAP010234	
AGAP010235	
AGAP010236	
AGAP010237	
AGAP010238	
AGAP010239	
AGAP010240	ESP
AGAP010241	
AGAP010242	
AGAP008547	
AGAP010244	
AGAP010245	
AGAP010246	
AGAP010247	
AGAP010248	
AGAP010249	
AGAP010250	
AGAP010251	
AGAP010252	RpL23
AGAP010253	
AGAP010254	
AGAP010255	
AGAP010256	
AGAP010257	RpL13a
AGAP010258	
AGAP010259	
AGAP010260	
AGAP010261	
AGAP009233	
AGAP009185	
AGAP010264	
AGAP010265	
AGAP010266	
AGAP010267	
AGAP009170	
AGAP010269	
AGAP009158	
AGAP010271	
AGAP010272	IR25a
AGAP010273	
AGAP010274	
AGAP010275	
AGAP010276	
AGAP010277	
AGAP010278	
AGAP010279	
AGAP010280	
AGAP010281	GPRGBB1
AGAP013738	
AGAP010282	
AGAP010283	
AGAP009087	
AGAP009039	
AGAP009016	
AGAP010287	
AGAP010288	
AGAP010289	
AGAP010290	
AGAP010291	
AGAP010292	
AGAP010293	
AGAP010294	
AGAP009000	
AGAP008995	
AGAP010297	
AGAP028399	
AGAP028400	
AGAP010298	
AGAP010299	
AGAP010300	
AGAP010301	
AGAP010302	
AGAP010303	
AGAP010304	
AGAP010305	
AGAP010306	
AGAP010307	
AGAP010308	
AGAP010309	
AGAP008293	TRYP7
AGAP008285	
AGAP008286	
AGAP008287	
AGAP008288	TIM
AGAP008289	
AGAP009832	CASPS8
AGAP008420	IAP5
AGAP009143	SCRAC1
AGAP010132	SCRBQ1
AGAP008179	SCRBQ3
AGAP009316	CTL10
AGAP010196	CTLGA1
AGAP009166	IKK1
AGAP010083	DOME
AGAP007938	cact
AGAP009033	HPX2
AGAP009978	DUOX
AGAP008350	DBLOX
AGAP008183	CLIPD2
AGAP008998	CLIPD7
AGAP008091	CLIPE1
AGAP007866	SPZ4
AGAP008366	TEP2
AGAP008654	TEP12
AGAP008407	TEP13
AGAP008364	TEP15
AGAP008368	TEP14
AGAP009217	CLIPB12
AGAP009844	CLIPB15
AGAP009263	CLIPB16
AGAP009215	CLIPB18
AGAP008835	CLIPC1
AGAP009098	
AGAP013103	
AGAP010090	
AGAP010102	CPR148
AGAP009870	CPR151
AGAP009873	CPR153
AGAP010152	
AGAP010155	
AGAP009877	CPR79
AGAP009855	Gr7
AGAP007756	Gr46
AGAP013367	CPR155
AGAP012428	
AGAP012429	NMDAR2
AGAP012430	
AGAP012431	
AGAP012432	
AGAP012433	
AGAP012434	
AGAP012435	
AGAP012436	
AGAP012437	
AGAP012438	
AGAP012439	
AGAP012440	
AGAP012441	
AGAP012442	
AGAP012443	
AGAP012444	
AGAP012445	
AGAP012446	
AGAP012447	GLURIIe
AGAP012448	
AGAP012449	
AGAP012450	
AGAP012451	
AGAP012452	
AGAP012453	
AGAP012454	
AGAP012455	
AGAP012456	
AGAP012457	
AGAP012458	
AGAP012459	
AGAP012460	
AGAP012461	
AGAP012463	
AGAP012464	
AGAP012465	
AGAP012467	
AGAP012468	
AGAP012469	
AGAP012470	
AGAP012471	
AGAP012472	
AGAP012473	
AGAP012474	
AGAP012475	
AGAP012476	
AGAP012477	
AGAP012478	
AGAP028632	hay
AGAP012481	
AGAP012483	
AGAP012484	
AGAP012485	
AGAP012486	
AGAP012488	
AGAP012489	
AGAP012490	
AGAP028610	
AGAP012492	
AGAP012493	
AGAP012494	
AGAP012495	
AGAP012496	
AGAP012497	
AGAP012498	
AGAP012499	
AGAP012500	
AGAP012501	
AGAP012502	
AGAP012503	
AGAP012504	
AGAP012505	
AGAP012506	
AGAP012507	
AGAP012508	
AGAP012509	
AGAP012513	
AGAP012514	
AGAP012515	
AGAP012516	
AGAP012517	
AGAP012518	
AGAP012519	
AGAP012520	
AGAP012521	
AGAP012522	
AGAP012523	
AGAP012524	
AGAP012525	
AGAP012526	
AGAP012527	
AGAP012528	
AGAP012529	GALE8
AGAP012530	
AGAP012531	
AGAP012532	
AGAP012533	
AGAP012534	
AGAP012535	
AGAP012536	
AGAP012537	
AGAP012538	
AGAP012539	
AGAP012540	
AGAP012541	
AGAP012542	
AGAP012543	
AGAP012545	
AGAP012546	
AGAP012547	
AGAP012548	
AGAP012549	
AGAP012550	
AGAP012551	
AGAP012552	
AGAP012553	
AGAP012554	
AGAP012555	
AGAP012556	
AGAP012557	
AGAP012558	
AGAP012559	
AGAP012560	
AGAP012561	
AGAP012562	
AGAP012563	
AGAP012564	
AGAP012565	
AGAP012566	
AGAP012567	
AGAP012568	
AGAP012569	
AGAP012570	
AGAP012571	
AGAP012572	
AGAP012573	
AGAP012574	
AGAP012575	
AGAP012576	
AGAP012577	
AGAP012578	GPRMGL3
AGAP012581	
AGAP012582	
AGAP012583	
AGAP012584	
AGAP012585	ODDB
AGAP012586	
AGAP012587	
AGAP012588	
AGAP012589	
AGAP012590	
AGAP012592	
AGAP012593	
AGAP012594	
AGAP012596	
AGAP012597	
AGAP012598	
AGAP012599	
AGAP012600	
AGAP012601	
AGAP012602	
AGAP012603	
AGAP012604	
AGAP012605	
AGAP012606	
AGAP012607	
AGAP012608	
AGAP012609	
AGAP012610	
AGAP012611	
AGAP012612	
AGAP012613	
AGAP012614	
AGAP012615	
AGAP012616	PPO5
AGAP012617	
AGAP012619	
AGAP012620	
AGAP012621	
AGAP012622	
AGAP012623	
AGAP012624	
AGAP012625	
AGAP012626	
AGAP012627	
AGAP012628	
AGAP028631	
AGAP028630	GPRNNA13
AGAP012631	
AGAP012632	
AGAP012633	
AGAP012634	
AGAP012635	
AGAP012636	
AGAP012637	
AGAP012638	
AGAP012641	
AGAP012642	
AGAP012643	
AGAP012644	
AGAP012645	
AGAP012646	
AGAP012647	
AGAP012648	
AGAP012649	
AGAP012650	
AGAP012651	
AGAP012652	
AGAP012653	
AGAP012654	
AGAP012655	
AGAP012656	
AGAP012657	
AGAP012658	A0NAZ8
AGAP012659	Q5TXN1
AGAP012660	
AGAP012661	
AGAP012662	
AGAP012663	
AGAP012664	
AGAP012665	
AGAP012666	
AGAP012667	
AGAP012668	
AGAP012669	
AGAP012670	
AGAP012671	
AGAP012672	
AGAP012673	
AGAP012674	
AGAP012675	
AGAP012676	CPLCP26
AGAP012677	
AGAP012678	G6PD
AGAP012679	
AGAP012680	
AGAP012681	
AGAP012682	
AGAP012683	
AGAP012684	
AGAP012685	
AGAP012686	
AGAP012690	
AGAP012691	
AGAP012692	
AGAP012693	
AGAP012694	
AGAP012695	
AGAP012696	
AGAP012697	
AGAP028444	
AGAP012698	GPROAR2
AGAP012699	
AGAP012700	
AGAP012701	
AGAP012702	
AGAP012703	TO2
AGAP012704	
AGAP012705	
AGAP012706	
AGAP012707	
AGAP012708	
AGAP012709	
AGAP012710	
AGAP012711	
AGAP012712	
AGAP012713	
AGAP012714	A7UR17
AGAP012715	
AGAP012716	
AGAP012717	
AGAP012718	
AGAP012719	
AGAP012720	
AGAP012721	
AGAP012722	
AGAP012723	
AGAP012724	
AGAP012725	
AGAP012726	
AGAP012727	
AGAP012728	
AGAP012729	
AGAP012730	
AGAP012731	
AGAP012732	
AGAP012734	
AGAP012735	
AGAP012736	
AGAP012737	
AGAP012738	
AGAP012739	
AGAP012740	
AGAP012741	
AGAP012742	
AGAP012743	
AGAP012744	
AGAP012745	
AGAP012746	
AGAP012747	
AGAP012748	
AGAP012749	
AGAP012750	
AGAP012751	
AGAP012752	
AGAP012753	
AGAP012754	
AGAP012755	
AGAP012756	
AGAP012757	
AGAP012758	
AGAP012759	
AGAP012760	
AGAP012761	
AGAP012762	
AGAP012763	
AGAP012764	
AGAP012765	
AGAP012766	
AGAP012767	
AGAP012768	
AGAP012769	
AGAP012770	
AGAP012771	
AGAP012772	
AGAP012773	
AGAP012775	
AGAP012776	
AGAP012777	
AGAP012778	
AGAP012779	
AGAP012780	
AGAP012781	
AGAP012782	
AGAP012783	
AGAP012784	
AGAP012787	
AGAP012788	
AGAP012792	
AGAP012793	
AGAP012795	
AGAP012796	
AGAP012798	
AGAP012799	
AGAP012800	
AGAP012801	NIT8503
AGAP012802	
AGAP012803	
AGAP012804	
AGAP012805	
AGAP012806	
AGAP012807	
AGAP012808	
AGAP012809	
AGAP012811	
AGAP012812	
AGAP012813	
AGAP012814	
AGAP012815	
AGAP012816	
AGAP012817	
AGAP012818	
AGAP012819	
AGAP012820	
AGAP012821	
AGAP012822	
AGAP012823	
AGAP012824	
AGAP012825	
AGAP012826	
AGAP012827	
AGAP012828	
AGAP012829	
AGAP012830	
AGAP012831	
AGAP012832	
AGAP012833	mRpS24
AGAP012834	
AGAP012835	
AGAP012836	
AGAP012837	mRpL43
AGAP012838	
AGAP012839	
AGAP012840	
AGAP012841	
AGAP012842	
AGAP012843	
AGAP012844	
AGAP012845	
AGAP012846	
AGAP012847	
AGAP012848	ABCC15
AGAP012849	
AGAP012850	
AGAP012851	
AGAP012852	
AGAP012853	
AGAP012854	
AGAP012855	
AGAP012856	
AGAP012857	
AGAP012858	
AGAP012859	
AGAP012860	
AGAP012861	
AGAP012862	
AGAP012863	
AGAP028716	
AGAP012865	
AGAP012866	
AGAP012867	Q5TYJ0
AGAP012868	
AGAP012869	
AGAP012870	
AGAP012871	
AGAP012872	
AGAP012873	
AGAP012874	
AGAP012875	
AGAP012876	
AGAP012877	
AGAP012879	RpL18a-2
AGAP012880	
AGAP012881	
AGAP012882	
AGAP012883	
AGAP012884	
AGAP012885	
AGAP012887	
AGAP012888	
AGAP012889	
AGAP012890	
AGAP012891	
AGAP012892	
AGAP012893	
AGAP012894	
AGAP012895	
AGAP012896	
AGAP012897	
AGAP012898	
AGAP012900	
AGAP012901	
AGAP012902	
AGAP012903	
AGAP012904	
AGAP012905	
AGAP012906	
AGAP012907	
AGAP012908	
AGAP012909	
AGAP012910	
AGAP012911	
AGAP012912	
AGAP012913	
AGAP012914	
AGAP012915	
AGAP012916	
AGAP012917	
AGAP012918	
AGAP012919	
AGAP012920	
AGAP012921	
AGAP012922	
AGAP012923	
AGAP012924	
AGAP012925	
AGAP012926	
AGAP012927	
AGAP012928	
AGAP012930	
AGAP012931	
AGAP012932	
AGAP012933	
AGAP012934	
AGAP012935	
AGAP012936	
AGAP012937	
AGAP012938	
AGAP012939	
AGAP012940	
AGAP012941	
AGAP012943	
AGAP012944	
AGAP012945	
AGAP012544	CASPS14
AGAP013132	GALE9
AGAP012591	CLIPA3
AGAP012466	CPR146
AGAP012462	CPR147
AGAP012487	CPR152
AGAP002315	APG16L
AGAP002789	
AGAP003554	
AGAP013525	
AGAP013486	
AGAP013007	
AGAP002486	
AGAP013573	
AGAP006752	
AGAP013569	mir-1175
AGAP013570	
AGAP013571	
AGAP013558	
AGAP013559	mir-965
AGAP013563	
AGAP013565	mir-306
AGAP013566	
AGAP013567	
AGAP013568	mir-1890
AGAP012349	
AGAP013549	mir-375
AGAP013550	
AGAP008395	let-7
AGAP013552	
AGAP003528	mir-92a
AGAP013554	
AGAP013578	
AGAP013580	mir-965
AGAP013585	
AGAP006753	mir-2
AGAP013586	
AGAP008394	
AGAP012212	
AGAP013594	
AGAP013595	
AGAP008119	mir-9b
AGAP013602	
AGAP013604	mir-957
AGAP013605	mir-12
AGAP013608	
AGAP004658	
AGAP008396	
AGAP013612	
AGAP006751	
AGAP013617	
AGAP013619	
AGAP005821	
AGAP013620	
AGAP013623	mir-1889
AGAP004393	
AGAP013625	
AGAP013626	
AGAP008120	
AGAP013629	
AGAP005579	
AGAP013634	
AGAP013635	
AGAP013636	
AGAP013637	
AGAP013638	
AGAP013639	
AGAP013645	
AGAP013648	
AGAP013651	mir-87
AGAP013656	
AGAP013657	
AGAP013659	mir-1174
AGAP013660	
AGAP003144	
AGAP013661	
AGAP013662	
AGAP013664	
AGAP013665	
AGAP013666	
AGAP013667	mir-375
AGAP013672	
AGAP013673	
AGAP013676	
AGAP013677	
AGAP013678	mir-1891
AGAP013680	
AGAP009055	
AGAP003529	mir-92b
AGAP013683	mir-970
AGAP013684	
AGAP005403	
AGAP013690	
AGAP013691	mir-1891
AGAP013694	
AGAP013696	
AGAP013697	
AGAP008421	
AGAP011868	
AGAP008121	mir-9c
AGAP013699	
AGAP013701	
AGAP013702	
AGAP013703	
AGAP013704	
AGAP013705	mir-989
AGAP013706	
AGAP013730	
AGAP013752	
AGAP013711	
AGAP013769	
AGAP013729	
AGAP013750	
AGAP013740	
AGAP013774	
AGAP013765	
AGAP013724	SG7c
AGAP013712	
AGAP013767	
AGAP013727	
AGAP013716	
AGAP013772	
AGAP013761	
AGAP013753	
AGAP013720	
AGAP013718	
AGAP013776	
AGAP013734	
AGAP013756	
AGAP013714	
AGAP013731	
AGAP013723	
AGAP013749	
AGAP013739	
AGAP013762	
AGAP013768	
AGAP013755	
AGAP013748	
AGAP028145	
AGAP028045	
AGAP028225	
AGAP028141	
AGAP028061	
AGAP028116	
AGAP028073	
AGAP028052	
AGAP028097	
AGAP028124	CPLCP2
AGAP028025	
AGAP028123	
AGAP028027	
AGAP028068	
AGAP028228	CPLCP4
AGAP028042	CPLCP6
AGAP028002	CPLCP7
AGAP028170	
AGAP028054	
AGAP028217	
AGAP028176	
AGAP028087	
AGAP028004	
AGAP028175	
AGAP028201	
AGAP028186	
AGAP028026	
AGAP028125	
AGAP028226	
AGAP028070	
AGAP028155	
AGAP027990	
AGAP028082	
AGAP028181	
AGAP028117	
AGAP028172	
AGAP028165	
AGAP028195	
AGAP028118	
AGAP028020	
AGAP028090	
AGAP028000	
AGAP028171	
AGAP028200	CPLCP9
AGAP028111	
AGAP028066	
AGAP027983	
AGAP028085	
AGAP028189	
AGAP028017	
AGAP028161	
AGAP028058	
AGAP028114	
AGAP009231	
AGAP028177	
AGAP028086	
AGAP028158	
AGAP028039	
AGAP028109	
AGAP027986	
AGAP028232	mir-996
AGAP028233	snoU18
AGAP006299	tRNA-Val
AGAP006310	tRNA-Val
AGAP001921	tRNA-Asp
AGAP013707	U5
AGAP008030	tRNA-Lys
AGAP006922	tRNA-Ser
AGAP007430	tRNA-Tyr
AGAP028234	5.8S_rRNA
AGAP011596	tRNA-Val
AGAP004058	tRNA-Lys
AGAP012511	tRNA-Met
AGAP010652	tRNA-Ser
AGAP011265	tRNA-Val
AGAP007329	tRNA-Asn
AGAP013575	18S_rRNA
AGAP001830	tRNA-Asp
AGAP013669	mir-981
AGAP008560	tRNA-Ala
AGAP012153	tRNA-Phe
AGAP013655	18S_rRNA
AGAP011855	tRNA-Arg
AGAP009455	tRNA-Thr
AGAP009229	mir-124
AGAP028235	Arthropod_7SK
AGAP009297	tRNA-Gln
AGAP028236	5.8S_rRNA
AGAP005876	tRNA-Lys
AGAP004926	tRNA-Pro
AGAP003955	tRNA-Ile
AGAP028237	5.8S_rRNA
AGAP006519	tRNA-Asn
AGAP008589	tRNA-Leu
AGAP006332	tRNA-Val
AGAP028238	snoU18
AGAP009456	tRNA-Thr
AGAP006287	tRNA-Val
AGAP008663	tRNA-Gln
AGAP028239	MIR821
AGAP000730	tRNA-Glu
AGAP002697	tRNA-Leu
AGAP001841	tRNA-Ala
AGAP003998	tRNA-Arg
AGAP028240	5.8S_rRNA
AGAP013641	U2
AGAP010927	tRNA-Gln
AGAP007444	tRNA-Arg
AGAP013695	U6
AGAP011261	tRNA-Val
AGAP001831	tRNA-Ser
AGAP008603	tRNA-Glu
AGAP011154	tRNA-Asp
AGAP005086	tRNA-Met
AGAP028241	mir-2
AGAP006306	tRNA-Val
AGAP013572	18S_rRNA
AGAP011998	tRNA-Glu
AGAP012790	tRNA-Pro
